tiempo total: 0:00:52.728956
tiempo de traduccion: 1900-01-01 00:00:00.018035
tiempo de construccion de homomorfismos 1900-01-01 00:00:00.170358
tiempo de ejecucion consulta SQL 1900-01-01 00:00:00.018026
tiempo creacion kb: 0:00:03.626254
tiempo para responder consulta: 0:00:42.129567
         118548927 function calls (117561250 primitive calls) in 52.885 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 yacc.py:1314(Grammar)
        4    0.000    0.000    0.000    0.000 enum.py:327(__getattr__)
        1    0.000    0.000    0.000    0.000 threading.py:903(_set_tstate_lock)
       47    0.000    0.000    0.000    0.000 node.py:29(getChildren)
        1    0.000    0.000    0.000    0.000 threading.py:222(__init__)
       28    0.000    0.000    0.000    0.000 symtable.py:21(addItem)
        8    0.000    0.000    0.000    0.000 yacc.py:192(__init__)
       26    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
        8    0.000    0.000    0.000    0.000 functools.py:63(wraps)
       27    0.000    0.000    0.000    0.000 visit.py:51(add_target)
       10    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_iscased}
       12    0.000    0.000    0.000    0.000 {built-in method builtins.any}
       60    0.000    0.000    0.000    0.000 {built-in method builtins.divmod}
        1    0.000    0.000    0.000    0.000 _strptime.py:170(TimeRE)
       36    0.000    0.000    0.000    0.000 enum.py:654(name)
        8    0.000    0.000    0.000    0.000 yacc.py:1815(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:750(Thread)
        9    0.000    0.000    0.000    0.000 os.py:810(fsdecode)
       42    0.000    0.000    0.000    0.000 ir.py:13(getRelationAttributePairs)
        3    0.000    0.000    0.000    0.000 GRE.py:18(__str__)
       53    0.000    0.000    0.000    0.000 relation_attribute_pair.py:14(getAttribute)
       10    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
       17    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
        8    0.000    0.000    0.000    0.000 yacc.py:2855(get_start)
       41    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
        6    0.000    0.000    0.000    0.000 enum.py:847(_high_bit)
        2    0.000    0.000    0.000    0.000 variable_declaration_node.py:4(__init__)
        1    0.000    0.000    0.000    0.000 subprocess.py:907(__exit__)
        8    0.000    0.000    0.000    0.000 yacc.py:2923(get_precedence)
        8    0.000    0.000    0.000    0.000 relation_node.py:4(__init__)
        1    0.000    0.000    0.000    0.000 contextlib.py:482(__exit__)
        1    0.000    0.000    0.000    0.000 interval.py:90(Interval)
        8    0.000    0.000    0.000    0.000 lex.py:605(get_literals)
        6    0.000    0.000    0.000    0.000 node.py:32(setChild)
       10    0.000    0.000    0.000    0.000 symtable.py:11(__init__)
        1    0.000    0.000    0.000    0.000 NetDERTGD.py:7(__init__)
        9    0.000    0.000    0.000    0.000 {method 'find' of 'xml.etree.ElementTree.Element' objects}
        1    0.000    0.000    0.000    0.000 datetime.py:789(date)
       14    0.000    0.000    0.000    0.000 NetDiffGraph.py:38(getNodes)
        1    0.000    0.000    0.000    0.000 subprocess.py:684(Popen)
        1    0.000    0.000    0.000    0.000 decoder.py:284(__init__)
        8    0.000    0.000    0.000    0.000 yacc.py:118(__init__)
        1    0.000    0.000    0.000    0.000 and_node.py:14(__init__)
        2    0.000    0.000    0.000    0.000 sre_parse.py:861(_parse_flags)
        1    0.000    0.000    0.000    0.000 calendar.py:52(<listcomp>)
       12    0.000    0.000    0.000    0.000 {built-in method builtins.round}
        1    0.000    0.000    0.000    0.000 random.py:78(Random)
        1    0.000    0.000    0.000    0.000 NetDERKB.py:20(NetDERKB)
        4    0.000    0.000    0.000    0.000 RDBHomomorphism.py:59(__init__)
        8    0.000    0.000    0.000    0.000 lex.py:79(__init__)
        1    0.000    0.000    0.000    0.000 _strptime.py:152(__calc_timezone)
        1    0.000    0.000    0.000    0.000 datetime.py:1211(time)
        7    0.000    0.000    0.000    0.000 OntQuery.py:4(__init__)
       27    0.000    0.000    0.000    0.000 visit.py:18(when)
        1    0.000    0.000    0.000    0.000 inspect.py:2445(Parameter)
        1    0.000    0.000    0.000    0.000 datetime.py:469(timedelta)
        6    0.000    0.000    0.000    0.000 inspect.py:2809(<genexpr>)
        1    0.000    0.000    0.000    0.000 inspect.py:2730(Signature)
        1    0.000    0.000    0.000    0.000 dict.py:14(IntervalDict)
        8    0.000    0.000    0.000    0.000 yacc.py:2865(get_error_func)
        1    0.000    0.000    0.000    0.000 {built-in method _winapi.GetExitCodeProcess}
       14    0.000    0.000    0.000    0.000 {built-in method _imp.exec_builtin}
        1    0.000    0.000    0.000    0.000 {built-in method _csv.reader}
        2    0.000    0.000    0.000    0.000 parser.py:82(p_quantifier_single)
        6    0.000    0.000    0.000    0.000 opcode.py:47(jrel_op)
       32    0.000    0.000    0.000    0.000 signal.py:17(<lambda>)
        9    0.000    0.000    0.000    0.000 ElementTree.py:551(__init__)
        1    0.000    0.000    0.000    0.000 codecs.py:309(__init__)
        1    0.000    0.000    0.000    0.000 csv.py:80(DictReader)
        1    0.000    0.000    0.000    0.000 subprocess.py:935(__del__)
        1    0.000    0.000    0.000    0.000 {built-in method math.exp}
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1088(__init__)
        1    0.000    0.000    0.000    0.000 calendar.py:69(_localized_day)
       17    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
       28    0.000    0.000    0.000    0.000 ir.py:45(getBindConstraintTree)
       36    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
       28    0.000    0.000    0.000    0.000 ir.py:30(getRelationTree)
       29    0.000    0.000    0.000    0.000 ir.py:36(getConstraintTree)
       16    0.000    0.000    0.000    0.000 {method 'index' of 'str' objects}
        4    0.000    0.000    0.000    0.000 enum.py:146(<dictcomp>)
        2    0.000    0.000    0.000    0.000 NetDiffProgram.py:7(__init__)
       34    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
        4    0.000    0.000    0.000    0.000 RDBHomomorphism.py:50(__len__)
       18    0.000    0.000    0.000    0.000 variable_node.py:55(setBoundValue)
        5    0.000    0.000    0.000    0.000 opcode.py:51(jabs_op)
        2    0.000    0.000    0.000    0.000 {built-in method math.log}
       31    0.000    0.000    0.000    0.000 {method 'isupper' of 'str' objects}
        1    0.000    0.000    0.000    0.000 threading.py:341(notify)
        4    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_iscased}
       10    0.000    0.000    0.000    0.000 __future__.py:81(__init__)
       22    0.000    0.000    0.000    0.000 ir.py:33(setRelationTree)
        9    0.000    0.000    0.000    0.000 ElementTree.py:557(getroot)
        1    0.000    0.000    0.000    0.000 sre_parse.py:978(addgroup)
        1    0.000    0.000    0.000    0.000 lex.py:114(Lexer)
        1    0.000    0.000    0.000    0.000 binary_operator_node.py:12(BinaryOperatorNode)
        1    0.000    0.000    0.000    0.000 ir_generator.py:500(binOpToConstraintsOp)
        1    0.000    0.000    0.000    0.000 Equal.py:3(Equal)
       14    0.000    0.000    0.000    0.000 ir.py:42(setBindConstraintTree)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1751(C14NWriterTarget)
        2    0.000    0.000    0.000    0.000 tokenize.py:60(maybe)
        1    0.000    0.000    0.000    0.000 NetDiffLocalRule.py:3(__init__)
        1    0.000    0.000    0.000    0.000 numbers.py:267(Rational)
        1    0.000    0.000    0.000    0.000 lex.py:544(LexerReflect)
        1    0.000    0.000    0.000    0.000 stringlit_node.py:4(__init__)
        1    0.000    0.000    0.000    0.000 calendar.py:148(Calendar)
        1    0.000    0.000    0.000    0.000 _weakrefset.py:36(__init__)
        9    0.000    0.000    0.000    0.000 enum.py:192(<genexpr>)
        3    0.000    0.000    0.000    0.000 datetime.py:2199(_create)
        1    0.000    0.000    0.000    0.000 yacc.py:1939(LRGeneratedTable)
        8    0.000    0.000    0.000    0.000 node.py:36(setChildren)
        1    0.000    0.000    0.000    0.000 {built-in method _elementtree._set_factories}
        1    0.000    0.000    0.000    0.000 subprocess.py:99(CalledProcessError)
        1    0.000    0.000    0.000    0.000 threading.py:573(Barrier)
        1    0.000    0.000    0.000    0.000 constraint.py:3(Constraint)
       15    0.000    0.000    0.000    0.000 ir.py:39(setConstraintTree)
       14    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:771(is_package)
        1    0.000    0.000    0.000    0.000 contextlib.py:385(__init__)
        1    0.000    0.000    0.000    0.000 Term.py:2(Term)
        1    0.000    0.000    0.000    0.000 ir_generator.py:526(visit)
       11    0.000    0.000    0.000    0.000 enum.py:457(<lambda>)
        1    0.000    0.000    0.000    0.000 subprocess.py:1130(_get_handles)
        1    0.000    0.000    0.000    0.000 NetDiffNode.py:6(NetDiffNode)
        1    0.000    0.000    0.000    0.000 node.py:9(Node)
        1    0.000    0.000    0.000    0.000 calendar.py:72(<listcomp>)
        1    0.000    0.000    0.000    0.000 NetDiffInterpretation.py:5(NetDiffInterpretation)
        6    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
       17    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
        1    0.000    0.000    0.000    0.000 traceback.py:227(FrameSummary)
        1    0.000    0.000    0.000    0.000 AbstractAgregationFunction.py:3(AbstractAgregationFunction)
        1    0.000    0.000    0.000    0.000 decoder.py:254(JSONDecoder)
        1    0.000    0.000    0.000    0.000 encoder.py:104(__init__)
        1    0.000    0.000    0.000    0.000 variable_node.py:9(VariableNode)
        8    0.000    0.000    0.000    0.000 relation_node.py:20(hasAlias)
        1    0.000    0.000    0.000    0.000 schema.py:4(Schema)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1366(TreeBuilder)
        1    0.000    0.000    0.000    0.000 string.py:80(Template)
        1    0.000    0.000    0.000    0.000 NetDiffGraph.py:6(NetDiffGraph)
        6    0.000    0.000    0.000    0.000 NetDiffLocalRule.py:17(getDelta)
        1    0.000    0.000    0.000    0.000 OntQuery.py:2(OntQuery)
        1    0.000    0.000    0.000    0.000 lexer.py:5(TokenEnum)
        1    0.000    0.000    0.000    0.000 ir.py:3(IR)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha512}
        1    0.000    0.000    0.000    0.000 random.py:103(__init_subclass__)
        1    0.000    0.000    0.000    0.000 threading.py:210(Condition)
        1    0.000    0.000    0.000    0.000 Atom.py:5(Atom)
        1    0.000    0.000    0.000    0.000 tokenize.py:59(any)
        1    0.000    0.000    0.000    0.000 subprocess.py:166(__init__)
        1    0.000    0.000    0.000    0.000 symtable.py:9(SymTable)
        4    0.000    0.000    0.000    0.000 inspect.py:158(isfunction)
        1    0.000    0.000    0.000    0.000 inspect.py:2600(BoundArguments)
        5    0.000    0.000    0.000    0.000 {built-in method _imp.exec_dynamic}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha256}
        1    0.000    0.000    0.000    0.000 os.py:1071(__subclasshook__)
        3    0.000    0.000    0.000    0.000 datetime.py:41(_days_before_year)
        1    0.000    0.000    0.000    0.000 string.py:161(Formatter)
        1    0.000    0.000    0.000    0.000 threading.py:94(_RLock)
        1    0.000    0.000    0.000    0.000 NetDiffEdge.py:6(NetDiffEdge)
        6    0.000    0.000    0.000    0.000 NetDiffGraph.py:54(__str__)
        1    0.000    0.000    0.000    0.000 yacc.py:2762(ParserReflect)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1488(XMLParser)
        1    0.000    0.000    0.000    0.000 calendar.py:410(HTMLCalendar)
        1    0.000    0.000    0.000    0.000 NetDERChase.py:14(NetDERChase)
        1    0.000    0.000    0.000    0.000 NetDERRule.py:3(NetDERRule)
        3    0.000    0.000    0.000    0.000 {method 'groupdict' of 're.Match' objects}
        5    0.000    0.000    0.000    0.000 datetime.py:46(_days_in_month)
        1    0.000    0.000    0.000    0.000 yacc.py:191(YaccProduction)
        8    0.000    0.000    0.000    0.000 n_arity_application_node.py:24(getIdentifier)
        1    0.000    0.000    0.000    0.000 ElementTree.py:540(ElementTree)
        1    0.000    0.000    0.000    0.000 _weakrefset.py:81(add)
        1    0.000    0.000    0.000    0.000 subprocess.py:136(TimeoutExpired)
        1    0.000    0.000    0.000    0.000 const.py:33(_PInf)
        2    0.000    0.000    0.000    0.000 <string>:1(__new__)
        1    0.000    0.000    0.000    0.000 encoder.py:73(JSONEncoder)
        1    0.000    0.000    0.000    0.000 sql_generator.py:87(visit)
        1    0.000    0.000    0.000    0.000 ElementTree.py:492(QName)
        1    0.000    0.000    0.000    0.000 calendar.py:293(TextCalendar)
        1    0.000    0.000    0.000    0.000 NetDERQuery.py:4(NetDERQuery)
        1    0.000    0.000    0.000    0.000 {built-in method _thread._set_sentinel}
        7    0.000    0.000    0.000    0.000 enum.py:893(<lambda>)
        1    0.000    0.000    0.000    0.000 csv.py:23(Dialect)
        1    0.000    0.000    0.000    0.000 threading.py:900(_set_native_id)
        1    0.000    0.000    0.000    0.000 NetDiffLocalRule.py:1(NetDiffLocalRule)
        1    0.000    0.000    0.000    0.000 NetDiffGlobalRule.py:2(NetDiffGlobalRule)
        2    0.000    0.000    0.000    0.000 NetDERKB.py:339(get_netder_egds)
        1    0.000    0.000    0.000    0.000 yacc.py:1152(Production)
        1    0.000    0.000    0.000    0.000 quantifier_node.py:9(QuantifierNode)
        8    0.000    0.000    0.000    0.000 inspect.py:2527(name)
        1    0.000    0.000    0.000    0.000 NetDERRule.py:5(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:246(__enter__)
        1    0.000    0.000    0.000    0.000 threading.py:249(__exit__)
        1    0.000    0.000    0.000    0.000 NetDiffGraphElement.py:7(NetDiffGraphElement)
        1    0.000    0.000    0.000    0.000 traceback.py:318(StackSummary)
        1    0.000    0.000    0.000    0.000 Label.py:2(Label)
        1    0.000    0.000    0.000    0.000 EnhancedTipping.py:6(__init__)
        1    0.000    0.000    0.000    0.000 AbstractInfluenceFunction.py:3(AbstractInfluenceFunction)
        1    0.000    0.000    0.000    0.000 variable_declaration_node.py:3(VariableDeclarationNode)
        1    0.000    0.000    0.000    0.000 dis.py:479(Bytecode)
        1    0.000    0.000    0.000    0.000 calendar.py:154(__init__)
        5    0.000    0.000    0.000    0.000 datetime.py:441(_check_tzinfo_arg)
        1    0.000    0.000    0.000    0.000 <string>:1(<module>)
        1    0.000    0.000    0.000    0.000 const.py:55(_NInf)
        1    0.000    0.000    0.000    0.000 NetDiffWorld.py:3(NetDiffWorld)
        1    0.000    0.000    0.000    0.000 NetCompTarget.py:7(NetCompTarget)
        6    0.000    0.000    0.000    0.000 NetDiffGlobalRule.py:10(getGlobalLabel)
        2    0.000    0.000    0.000    0.000 NetDERKB.py:342(get_netder_tgds)
        1    0.000    0.000    0.000    0.000 n_arity_application_node.py:10(NArityApplicationNode)
        1    0.000    0.000    0.000    0.000 exception_group.py:1(ExceptionGroup)
        2    0.000    0.000    0.000    0.000 NetDERRule.py:17(get_ont_body)
        4    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
        1    0.000    0.000    0.000    0.000 sorteddict.py:634(SortedKeysView)
        2    0.000    0.000    0.000    0.000 NetDiffGraphElement.py:14(setLabels)
        1    0.000    0.000    0.000    0.000 tokenize.py:45(TokenInfo)
        1    0.000    0.000    0.000    0.000 Null.py:5(Null)
        1    0.000    0.000    0.000    0.000 relation_attribute_pair.py:3(RelationAttributePair)
        1    0.000    0.000    0.000    0.000 constant.py:3(Constant)
        1    0.000    0.000    0.000    0.000 _strptime.py:30(LocaleTime)
        2    0.000    0.000    0.000    0.000 NetDERQuery.py:20(get_time)
        1    0.000    0.000    0.000    0.000 NetDERTGD.py:5(NetDERTGD)
        1    0.000    0.000    0.000    0.000 GRE.py:4(GRE)
        1    0.000    0.000    0.000    0.000 Distinct.py:3(Distinct)
        2    0.000    0.000    0.000    0.000 enum.py:352(__members__)
        1    0.000    0.000    0.000    0.000 datetime.py:1141(tzinfo)
        1    0.000    0.000    0.000    0.000 random.py:709(SystemRandom)
        1    0.000    0.000    0.000    0.000 threading.py:261(_is_owned)
        1    0.000    0.000    0.000    0.000 threading.py:494(Event)
        1    0.000    0.000    0.000    0.000 threading.py:1177(_make_invoke_excepthook)
        1    0.000    0.000    0.000    0.000 __future__.py:80(_Feature)
        4    0.000    0.000    0.000    0.000 sortedlist.py:55(recursive_repr)
        1    0.000    0.000    0.000    0.000 GlobalLabel.py:7(__init__)
        1    0.000    0.000    0.000    0.000 NetDiffGlobalRule.py:4(__init__)
        2    0.000    0.000    0.000    0.000 NetDERKB.py:345(get_net_diff_lrules)
        4    0.000    0.000    0.000    0.000 RDBHomomorphism.py:25(__iter__)
        1    0.000    0.000    0.000    0.000 RDBHomomorphism.py:18(Mapping)
        1    0.000    0.000    0.000    0.000 yacc.py:117(PlyLogger)
        1    0.000    0.000    0.000    0.000 lexer_exceptions.py:3(LexerException)
        1    0.000    0.000    0.000    0.000 text_exception.py:1(TextException)
        1    0.000    0.000    0.000    0.000 boolean_node.py:8(BooleanNode)
        1    0.000    0.000    0.000    0.000 stringlit_node.py:3(StringLitNode)
        1    0.000    0.000    0.000    0.000 constraint.py:28(__init__)
        1    0.000    0.000    0.000    0.000 ir_node.py:1(IRNode)
        1    0.000    0.000    0.000    0.000 binop_constraint.py:3(BinOpConstraint)
        1    0.000    0.000    0.000    0.000 null_node.py:3(NullNode)
        1    0.000    0.000    0.000    0.000 difference_constraint.py:3(DifferenceConstraint)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1140(_ListDataStream)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1254(XMLPullParser)
        1    0.000    0.000    0.000    0.000 NetDEREGD.py:3(NetDEREGD)
        7    0.000    0.000    0.000    0.000 {method 'toordinal' of 'datetime.date' objects}
        1    0.000    0.000    0.000    0.000 subprocess.py:1332(_internal_poll)
        1    0.000    0.000    0.000    0.000 subprocess.py:165(STARTUPINFO)
        1    0.000    0.000    0.000    0.000 subprocess.py:188(Handle)
        1    0.000    0.000    0.000    0.000 csv.py:130(DictWriter)
        1    0.000    0.000    0.000    0.000 csv.py:165(Sniffer)
        1    0.000    0.000    0.000    0.000 NetDiffFact.py:6(NetDiffFact)
        1    0.000    0.000    0.000    0.000 yacc.py:239(LRParser)
        5    0.000    0.000    0.000    0.000 symtable.py:15(getParent)
        1    0.000    0.000    0.000    0.000 thereexists_node.py:12(ThereExistsNode)
        1    0.000    0.000    0.000    0.000 parser_exceptions.py:16(ParserTokenException)
        1    0.000    0.000    0.000    0.000 unary_constraint.py:3(UnaryConstraint)
        1    0.000    0.000    0.000    0.000 equijoin_node.py:3(EquiJoinNode)
        1    0.000    0.000    0.000    0.000 _strptime.py:128(<listcomp>)
        1    0.000    0.000    0.000    0.000 csv.py:54(excel)
        1    0.000    0.000    0.000    0.000 sorteddict.py:683(SortedItemsView)
        1    0.000    0.000    0.000    0.000 threading.py:896(_set_ident)
        1    0.000    0.000    0.000    0.000 tokenize.py:162(Untokenizer)
        1    0.000    0.000    0.000    0.000 Constant.py:4(Constant)
        1    0.000    0.000    0.000    0.000 NetDiffGraph.py:45(getEdges)
        2    0.000    0.000    0.000    0.000 OntQuery.py:11(get_ont_body)
        1    0.000    0.000    0.000    0.000 lex.py:78(PlyLogger)
        1    0.000    0.000    0.000    0.000 and_node.py:13(AndNode)
        1    0.000    0.000    0.000    0.000 constant_node.py:8(ConstantNode)
        1    0.000    0.000    0.000    0.000 iff_node.py:13(IffNode)
        1    0.000    0.000    0.000    0.000 unary_operator_node.py:12(UnaryOperatorNode)
        1    0.000    0.000    0.000    0.000 visit.py:32(Dispatcher)
        4    0.000    0.000    0.000    0.000 inspect.py:2539(kind)
        1    0.000    0.000    0.000    0.000 variable_node.py:3(VariableNode)
        1    0.000    0.000    0.000    0.000 join_types.py:1(JoinTypes)
        4    0.000    0.000    0.000    0.000 _strptime.py:210(<genexpr>)
        1    0.000    0.000    0.000    0.000 ELocalLabel.py:3(ELocalLabel)
        1    0.000    0.000    0.000    0.000 NetDiffProgram.py:5(NetDiffProgram)
        4    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_tolower}
        2    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.lock' objects}
        2    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1221(exec_module)
        1    0.000    0.000    0.000    0.000 sre_parse.py:288(seek)
        1    0.000    0.000    0.000    0.000 csv.py:69(unix_dialect)
        1    0.000    0.000    0.000    0.000 string.py:57(_TemplateMetaclass)
        1    0.000    0.000    0.000    0.000 threading.py:376(Semaphore)
        1    0.000    0.000    0.000    0.000 threading.py:1230(Timer)
        1    0.000    0.000    0.000    0.000 subprocess.py:415(CompletedProcess)
        1    0.000    0.000    0.000    0.000 const.py:24(_Singleton)
        1    0.000    0.000    0.000    0.000 GlobalLabel.py:5(GlobalLabel)
        1    0.000    0.000    0.000    0.000 EnhancedTipping.py:4(EnhancedTipping)
        1    0.000    0.000    0.000    0.000 decoder.py:20(JSONDecodeError)
        1    0.000    0.000    0.000    0.000 numbers.py:12(Number)
        1    0.000    0.000    0.000    0.000 yacc.py:1225(MiniProduction)
        1    0.000    0.000    0.000    0.000 lexer.py:92(t_STRINGLIT)
        1    0.000    0.000    0.000    0.000 forall_node.py:9(ForAllNode)
        1    0.000    0.000    0.000    0.000 implies_node.py:13(ImpliesNode)
        1    0.000    0.000    0.000    0.000 or_node.py:13(OrNode)
        1    0.000    0.000    0.000    0.000 predicate_node.py:12(PredicateNode)
        1    0.000    0.000    0.000    0.000 parser_exceptions.py:3(ParserEOIException)
        2    0.000    0.000    0.000    0.000 visit.py:11(on)
        1    0.000    0.000    0.000    0.000 sql_where_node.py:3(SQLWhereNode)
        1    0.000    0.000    0.000    0.000 crossjoin_node.py:3(CrossJoinNode)
        1    0.000    0.000    0.000    0.000 string_literal.py:4(__init__)
        1    0.000    0.000    0.000    0.000 string_literal.py:3(StringLiteral)
        1    0.000    0.000    0.000    0.000 ElementTree.py:106(ParseError)
        1    0.000    0.000    0.000    0.000 calendar.py:24(IllegalMonthError)
        2    0.000    0.000    0.000    0.000 calendar.py:74(__init__)
        1    0.000    0.000    0.000    0.000 calendar.py:558(LocaleTextCalendar)
        2    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
        4    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
        2    0.000    0.000    0.000    0.000 {built-in method builtins.next}
        1    0.000    0.000    0.000    0.000 sorteddict.py:740(SortedValuesView)
        1    0.000    0.000    0.000    0.000 threading.py:1281(_DummyThread)
        1    0.000    0.000    0.000    0.000 NLocalLabel.py:5(NLocalLabel)
        2    0.000    0.000    0.000    0.000 NetDERKB.py:348(get_net_diff_grules)
        1    0.000    0.000    0.000    0.000 yacc.py:1814(LRTable)
        2    0.000    0.000    0.000    0.000 quantifier_node.py:22(getIdentifiers)
        1    0.000    0.000    0.000    0.000 not_node.py:12(NotNode)
        1    0.000    0.000    0.000    0.000 inspect.py:892(BlockFinder)
        1    0.000    0.000    0.000    0.000 and_constraint.py:3(AndConstraint)
        1    0.000    0.000    0.000    0.000 constraint_bin_op.py:1(ConstraintBinOp)
        1    0.000    0.000    0.000    0.000 ElementPath.py:334(_SelectorContext)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha224}
        1    0.000    0.000    0.000    0.000 Average.py:6(Average)
        1    0.000    0.000    0.000    0.000 Homomorphism.py:13(Homomorphism)
        1    0.000    0.000    0.000    0.000 lex.py:63(LexError)
        1    0.000    0.000    0.000    0.000 lex.py:69(LexToken)
        4    0.000    0.000    0.000    0.000 inspect.py:2531(default)
        4    0.000    0.000    0.000    0.000 inspect.py:2535(annotation)
        2    0.000    0.000    0.000    0.000 inspect.py:2849(return_annotation)
        1    0.000    0.000    0.000    0.000 dis.py:209(Instruction)
        1    0.000    0.000    0.000    0.000 or_constraint.py:3(OrConstraint)
        2    0.000    0.000    0.000    0.000 calendar.py:55(__init__)
        1    0.000    0.000    0.000    0.000 calendar.py:546(different_locale)
        1    0.000    0.000    0.000    0.000 calendar.py:589(LocaleHTMLCalendar)
        1    0.000    0.000    0.000    0.000 NetDERRule.py:14(set_id)
        2    0.000    0.000    0.000    0.000 GRE.py:21(get_variables)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha384}
        1    0.000    0.000    0.000    0.000 subprocess.py:96(SubprocessError)
        1    0.000    0.000    0.000    0.000 threading.py:456(BoundedSemaphore)
        1    0.000    0.000    0.000    0.000 Variable.py:6(Variable)
        1    0.000    0.000    0.000    0.000 tokenize.py:157(TokenError)
        1    0.000    0.000    0.000    0.000 copy.py:55(Error)
        2    0.000    0.000    0.000    0.000 NetDERKB.py:145(get_net_diff_facts)
        1    0.000    0.000    0.000    0.000 yacc.py:133(NullLogger)
        1    0.000    0.000    0.000    0.000 yacc.py:178(YaccSymbol)
        1    0.000    0.000    0.000    0.000 yacc.py:1269(LRItem)
        1    0.000    0.000    0.000    0.000 lex.py:94(NullLogger)
        1    0.000    0.000    0.000    0.000 binary_operator_node.py:47(getOp)
        2    0.000    0.000    0.000    0.000 variable_declaration_node.py:9(getBoundValue)
        2    0.000    0.000    0.000    0.000 variable_declaration_node.py:12(setBoundValue)
        1    0.000    0.000    0.000    0.000 ir_generator.py:512(getVariableNode)
        1    0.000    0.000    0.000    0.000 inspect.py:890(EndOfBlock)
        1    0.000    0.000    0.000    0.000 inspect.py:2408(_void)
        1    0.000    0.000    0.000    0.000 calendar.py:31(IllegalWeekdayError)
        1    0.000    0.000    0.000    0.000 calendar.py:160(setfirstweekday)
        3    0.000    0.000    0.000    0.000 {method 'weekday' of 'datetime.date' objects}
        1    0.000    0.000    0.000    0.000 {built-in method math.sqrt}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 csv.py:64(excel_tab)
        1    0.000    0.000    0.000    0.000 sorteddict.py:384(_NotGiven)
        1    0.000    0.000    0.000    0.000 subprocess.py:904(__enter__)
        1    0.000    0.000    0.000    0.000 threading.py:727(BrokenBarrierError)
        1    0.000    0.000    0.000    0.000 threading.py:1095(daemon)
        1    0.000    0.000    0.000    0.000 threading.py:1260(_MainThread)
        1    0.000    0.000    0.000    0.000 subprocess.py:232(_cleanup)
        1    0.000    0.000    0.000    0.000 __init__.py:4(<module>)
        1    0.000    0.000    0.000    0.000 yacc.py:1930(LALRError)
        1    0.000    0.000    0.000    0.000 inspect.py:2412(_empty)
        2    0.000    0.000    0.000    0.000 inspect.py:2845(parameters)
        1    0.000    0.000    0.000    0.000 string_literal.py:7(getString)
        1    0.000    0.000    0.000    0.000 {built-in method _thread.get_native_id}
        1    0.000    0.000    0.000    0.000 contextlib.py:479(__enter__)
        1    0.000    0.000    0.000    0.000 subprocess.py:634(_use_posix_spawn)
        1    0.000    0.000    0.000    0.000 tokenize.py:159(StopTokenizing)
        1    0.000    0.000    0.000    0.000 yacc.py:140(YaccError)
        1    0.000    0.000    0.000    0.000 yacc.py:1312(GrammarError)
        1    0.000    0.000    0.000    0.000 yacc.py:1812(VersionError)
        1    0.000    0.000    0.000    0.000 stringlit_node.py:8(getValue)
        1    0.000    0.000    0.000    0.000 constraint.py:43(getOp)
        1    0.000    0.000    0.000    0.000 constraint.py:46(getLeftTerm)
        1    0.000    0.000    0.000    0.000 constraint.py:49(getRightTerm)
        1    0.000    0.000    0.000    0.000 schema.py:91(getAllData)
        2    0.000    0.000    0.000    0.000 calendar.py:53(<lambda>)
        1    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 {method '__getitem__' of 'dict' objects}
